F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
1.68,1.56,15.74,210.3,0.666,0.619
1.68,1.55,15.8,210.3,0.661,0.61
1.67,1.55,15.8,210.3,0.657,0.61
1.66,1.55,15.8,210.3,0.653,0.61
1.65,1.55,15.8,210.3,0.649,0.61
1.65,1.54,15.8,210.3,0.649,0.606
1.66,1.54,15.74,210.3,0.658,0.611
1.67,1.55,15.85,210.3,0.653,0.606
1.67,1.55,15.85,210.3,0.653,0.606
1.67,1.55,15.8,210.3,0.657,0.61
1.67,1.54,15.8,210.3,0.657,0.606
1.66,1.54,15.85,210.3,0.649,0.602
1.65,1.54,15.85,210.3,0.645,0.602
1.65,1.54,15.8,210.3,0.649,0.606
1.66,1.55,15.8,210.3,0.653,0.61
1.67,1.55,15.74,210.3,0.662,0.615
1.66,1.55,15.8,210.3,0.653,0.61
1.66,1.54,15.85,210.3,0.649,0.602
1.66,1.54,15.8,210.3,0.653,0.606
1.75,1.87,15.69,214.8,0.698,0.746
1.76,1.86,15.69,214.8,0.702,0.742
1.75,1.86,15.74,214.8,0.694,0.738
1.75,1.86,15.64,214.8,0.703,0.747
1.76,1.88,15.53,214.8,0.717,0.766
1.77,1.88,15.64,214.8,0.711,0.755
1.75,1.86,15.69,214.8,0.698,0.742
1.75,1.85,15.64,214.8,0.703,0.743
1.74,1.84,15.64,214.8,0.699,0.739
1.74,1.84,15.64,214.8,0.699,0.739
1.75,1.85,15.58,214.8,0.708,0.749
1.75,1.84,15.69,214.8,0.698,0.734
1.72,1.84,15.64,214.8,0.691,0.739
1.74,1.84,15.69,214.8,0.694,0.734
1.74,1.84,15.64,214.8,0.699,0.739
1.74,1.86,15.58,214.8,0.704,0.753
1.75,1.84,15.69,214.8,0.698,0.734
1.74,1.84,15.64,214.8,0.699,0.739
1.74,1.85,15.64,214.8,0.699,0.743
1.74,1.85,15.64,214.8,0.699,0.743
1.67,1.97,14.07,215.1,0.836,0.986
1.67,1.96,14.13,215.1,0.829,0.973
1.68,1.98,14.07,215.1,0.841,0.991
1.68,1.98,14.13,215.1,0.834,0.983
1.68,1.97,14.13,215.1,0.834,0.978
1.68,1.99,14.13,215.1,0.834,0.988
1.69,1.99,14.07,215.1,0.846,0.996
1.69,1.99,14.07,215.1,0.846,0.996
1.69,1.99,13.95,215.1,0.861,1.013
1.69,1.99,13.89,215.1,0.868,1.022
1.68,1.98,14.01,215.1,0.848,1
1.68,1.98,14.01,215.1,0.848,1
1.68,1.98,14.01,215.1,0.848,1
1.68,1.99,13.95,215.1,0.855,1.013
1.69,1.99,14.07,215.1,0.846,0.996
1.69,1.99,14.19,215.1,0.832,0.979
1.69,1.99,14.25,215.1,0.825,0.971
1.68,1.98,14.25,215.1,0.82,0.966
1.68,1.97,14.25,215.1,0.82,0.961
1.67,1.97,14.19,215.1,0.822,0.97
1.88,2.33,15.8,219.8,0.74,0.917
1.88,2.33,15.8,219.8,0.74,0.917
1.88,2.33,15.91,219.8,0.73,0.904
1.89,2.34,15.91,219.8,0.734,0.908
1.89,2.35,15.91,219.8,0.734,0.912
1.89,2.35,15.91,219.8,0.734,0.912
1.9,2.35,15.74,219.8,0.754,0.932
1.91,2.35,15.74,219.8,0.758,0.932
1.91,2.35,15.8,219.8,0.752,0.925
1.9,2.35,15.69,219.8,0.758,0.938
1.9,2.35,15.64,219.8,0.763,0.944
1.9,2.35,15.8,219.8,0.748,0.925
1.9,2.35,15.8,219.8,0.748,0.925
1.9,2.35,15.8,219.8,0.748,0.925
1.9,2.35,15.85,219.8,0.743,0.919
1.9,2.35,15.91,219.8,0.738,0.912
1.9,2.35,15.85,219.8,0.743,0.919
1.9,2.35,15.91,219.8,0.738,0.912
1.9,2.35,15.91,219.8,0.738,0.912
1.89,2.34,15.96,219.8,0.729,0.903
1.68,2.28,14.13,220,0.834,1.132
1.65,2.27,14.07,220,0.826,1.136
1.65,2.27,13.95,220,0.84,1.156
1.65,2.27,14.01,220,0.833,1.146
1.66,2.27,14.01,220,0.838,1.146
1.66,2.27,14.13,220,0.824,1.127
1.65,2.27,14.13,220,0.819,1.127
1.65,2.27,14.07,220,0.826,1.136
1.66,2.27,14.07,220,0.831,1.136
1.66,2.28,14.01,220,0.838,1.151
1.67,2.28,13.95,220,0.85,1.161
1.67,2.28,14.07,220,0.836,1.141
1.67,2.29,14.07,220,0.836,1.146
1.68,2.3,14.07,220,0.841,1.151
1.68,2.3,14.01,220,0.848,1.161
1.68,2.29,14.01,220,0.848,1.156
1.68,2.3,14.07,220,0.841,1.151
1.68,2.3,14.07,220,0.841,1.151
1.69,2.3,14.13,220,0.839,1.142
1.69,2.31,14.07,220,0.846,1.156
1.63,2.68,14.13,225.1,0.809,1.33
1.64,2.71,14.13,225.1,0.814,1.345
1.64,2.71,14.19,225.1,0.807,1.334
1.64,2.7,13.95,225.1,0.835,1.375
1.65,2.71,14.07,225.1,0.826,1.357
1.66,2.71,14.01,225.1,0.838,1.368
1.66,2.71,14.01,225.1,0.838,1.368
1.66,2.72,14.07,225.1,0.831,1.362
1.66,2.71,14.13,225.1,0.824,1.345
1.65,2.69,14.19,225.1,0.812,1.324
1.64,2.69,14.19,225.1,0.807,1.324
1.64,2.67,14.19,225.1,0.807,1.314
1.63,2.67,14.19,225.1,0.802,1.314
1.63,2.66,14.13,225.1,0.809,1.32
1.62,2.66,14.07,225.1,0.811,1.332
1.62,2.67,14.01,225.1,0.818,1.348
1.64,2.69,14.01,225.1,0.828,1.358
1.66,2.71,13.95,225.1,0.845,1.38
1.65,2.71,14.13,225.1,0.819,1.345
1.65,2.7,14.07,225.1,0.826,1.352
1.84,2.77,15.69,225.3,0.734,1.106
1.83,2.74,15.8,225.3,0.72,1.078
1.83,2.75,15.64,225.3,0.735,1.105
1.83,2.75,15.64,225.3,0.735,1.105
1.83,2.74,15.64,225.3,0.735,1.101
1.84,2.76,15.64,225.3,0.739,1.109
1.85,2.76,15.64,225.3,0.743,1.109
1.83,2.76,15.64,225.3,0.735,1.109
1.83,2.74,15.69,225.3,0.73,1.094
1.82,2.73,15.8,225.3,0.716,1.075
1.82,2.73,15.69,225.3,0.726,1.09
1.82,2.73,15.69,225.3,0.726,1.09
1.82,2.74,15.74,225.3,0.722,1.087
1.84,2.74,15.74,225.3,0.73,1.087
1.83,2.73,15.69,225.3,0.73,1.09
1.83,2.73,15.58,225.3,0.741,1.105
1.83,2.75,15.69,225.3,0.73,1.098
1.85,2.77,15.69,225.3,0.738,1.106
1.87,2.78,15.69,225.3,0.746,1.11
1.87,2.78,15.74,225.3,0.742,1.103
1.5,2.94,14.01,229.9,0.757,1.484
1.5,2.94,14.01,229.9,0.757,1.484
1.5,2.93,14.13,229.9,0.744,1.454
1.5,2.95,14.07,229.9,0.751,1.477
1.49,2.93,14.13,229.9,0.74,1.454
1.49,2.93,14.07,229.9,0.746,1.467
1.5,2.93,14.01,229.9,0.757,1.479
1.5,2.96,14.01,229.9,0.757,1.494
1.51,2.96,14.01,229.9,0.762,1.494
1.51,2.96,13.95,229.9,0.769,1.507
1.5,2.96,14.01,229.9,0.757,1.494
1.5,2.94,14.13,229.9,0.744,1.459
1.49,2.94,14.13,229.9,0.74,1.459
1.49,2.94,13.95,229.9,0.759,1.497
1.49,2.91,14.07,229.9,0.746,1.457
1.47,2.9,14.13,229.9,0.73,1.439
1.47,2.89,14.13,229.9,0.73,1.434
1.48,2.89,14.19,229.9,0.728,1.422
1.48,2.92,14.31,229.9,0.716,1.413
1.48,2.92,14.25,229.9,0.722,1.425
1.82,3.22,15.85,230.3,0.712,1.259
1.81,3.22,16.01,230.3,0.694,1.234
1.81,3.21,16.01,230.3,0.694,1.23
1.78,3.17,15.96,230.3,0.687,1.223
1.78,3.17,16.01,230.3,0.682,1.215
1.78,3.19,15.96,230.3,0.687,1.231
1.8,3.19,16.01,230.3,0.69,1.223
1.78,3.2,15.91,230.3,0.691,1.242
1.8,3.2,15.85,230.3,0.704,1.252
1.8,3.19,15.85,230.3,0.704,1.248
1.8,3.2,15.8,230.3,0.708,1.259
1.8,3.19,15.85,230.3,0.704,1.248
1.8,3.19,15.8,230.3,0.708,1.256
1.8,3.18,15.96,230.3,0.694,1.227
1.81,3.21,15.85,230.3,0.708,1.255
1.82,3.21,15.8,230.3,0.716,1.263
1.8,3.21,16.06,230.3,0.686,1.223
1.8,3.18,16.06,230.3,0.686,1.211
1.81,3.21,15.96,230.3,0.698,1.238
1.81,3.21,15.96,230.3,0.698,1.238
1.41,3.21,14.19,235.1,0.694,1.58
1.37,3.2,14.07,235.1,0.686,1.602
1.36,3.2,13.95,235.1,0.693,1.63
1.36,3.2,13.89,235.1,0.699,1.644
1.36,3.22,14.01,235.1,0.687,1.626
1.34,3.19,14.13,235.1,0.665,1.583
1.34,3.24,13.89,235.1,0.688,1.664
1.36,3.24,13.95,235.1,0.693,1.65
1.36,3.24,14.01,235.1,0.687,1.636
1.35,3.24,14.01,235.1,0.682,1.636
1.36,3.24,14.07,235.1,0.681,1.622
1.34,3.24,14.13,235.1,0.665,1.608
1.34,3.21,14.01,235.1,0.677,1.621
1.33,3.2,13.95,235.1,0.677,1.63
1.31,3.19,14.01,235.1,0.661,1.611
1.32,3.19,13.95,235.1,0.672,1.624
1.32,3.19,13.95,235.1,0.672,1.624
1.33,3.22,13.95,235.1,0.677,1.64
1.35,3.24,13.95,235.1,0.687,1.65
1.33,3.24,13.95,235.1,0.677,1.65
1.62,3.45,15.8,235.3,0.638,1.358
1.6,3.45,15.91,235.3,0.621,1.339
1.6,3.43,15.85,235.3,0.626,1.342
1.59,3.45,15.85,235.3,0.622,1.349
1.61,3.48,15.85,235.3,0.63,1.361
1.61,3.48,16.01,235.3,0.617,1.334
1.61,3.47,15.85,235.3,0.63,1.357
1.62,3.47,15.85,235.3,0.634,1.357
1.61,3.46,15.85,235.3,0.63,1.353
1.62,3.46,15.8,235.3,0.638,1.362
1.62,3.49,15.8,235.3,0.638,1.374
1.61,3.47,15.96,235.3,0.621,1.339
1.59,3.47,15.8,235.3,0.626,1.366
1.61,3.47,15.8,235.3,0.634,1.366
1.61,3.5,15.74,235.3,0.639,1.388
1.62,3.49,15.85,235.3,0.634,1.365
1.63,3.51,15.91,235.3,0.633,1.362
1.64,3.51,15.85,235.3,0.641,1.373
1.64,3.5,15.8,235.3,0.645,1.378
1.61,3.46,15.91,235.3,0.625,1.343
1.48,3.93,16.06,240,0.564,1.497
1.49,3.95,15.91,240,0.578,1.533
1.49,3.93,15.96,240,0.575,1.516
1.49,3.94,16.01,240,0.571,1.51
1.49,3.93,16.12,240,0.563,1.486
1.49,3.93,16.01,240,0.571,1.506
1.49,3.93,16.01,240,0.571,1.506
1.48,3.93,15.96,240,0.571,1.516
1.48,3.92,16.01,240,0.567,1.503
1.47,3.92,16.12,240,0.556,1.482
1.47,3.92,15.96,240,0.567,1.512
1.48,3.94,15.91,240,0.574,1.529
1.48,3.91,15.96,240,0.571,1.508
1.48,3.91,16.06,240,0.564,1.49
1.48,3.93,16.01,240,0.567,1.506
1.5,3.95,16.01,240,0.575,1.514
1.49,3.94,16.06,240,0.568,1.501
1.48,3.94,16.06,240,0.564,1.501
1.48,3.92,16.01,240,0.567,1.503
1.49,3.95,16.06,240,0.568,1.505
1.17,3.59,14.13,240.1,0.581,1.782
1.17,3.61,14.25,240.1,0.571,1.762
1.19,3.64,14.25,240.1,0.581,1.776
1.18,3.62,14.25,240.1,0.576,1.767
1.18,3.62,14.25,240.1,0.576,1.767
1.18,3.63,14.19,240.1,0.581,1.786
1.18,3.6,14.07,240.1,0.591,1.802
1.15,3.58,14.07,240.1,0.576,1.792
1.18,3.58,14.07,240.1,0.591,1.792
1.18,3.63,14.19,240.1,0.581,1.786
1.18,3.63,14.25,240.1,0.576,1.771
1.17,3.61,14.19,240.1,0.576,1.777
1.18,3.61,14.25,240.1,0.576,1.762
1.18,3.61,14.25,240.1,0.576,1.762
1.18,3.61,14.25,240.1,0.576,1.762
1.17,3.59,14.31,240.1,0.566,1.737
1.16,3.59,14.25,240.1,0.566,1.752
1.16,3.59,14.13,240.1,0.576,1.782
1.16,3.58,14.25,240.1,0.566,1.747
1.16,3.57,14.31,240.1,0.561,1.728
0.9,3.77,14.13,245.1,0.447,1.871
0.9,3.77,14.07,245.1,0.451,1.887
0.91,3.78,14.25,245.1,0.444,1.845
0.91,3.79,14.25,245.1,0.444,1.85
0.91,3.79,14.19,245.1,0.448,1.865
0.91,3.8,14.13,245.1,0.452,1.886
0.92,3.78,14.19,245.1,0.453,1.86
0.9,3.76,14.25,245.1,0.439,1.835
0.9,3.76,14.13,245.1,0.447,1.866
0.9,3.79,14.19,245.1,0.443,1.865
0.91,3.83,14.07,245.1,0.456,1.917
0.93,3.86,13.95,245.1,0.474,1.966
0.94,3.86,13.95,245.1,0.479,1.966
0.94,3.85,13.89,245.1,0.483,1.977
0.93,3.81,14.07,245.1,0.466,1.907
0.92,3.85,14.13,245.1,0.457,1.911
0.93,3.85,14.19,245.1,0.458,1.895
0.93,3.83,14.19,245.1,0.458,1.885
0.93,3.85,14.13,245.1,0.462,1.911
0.93,3.88,14.19,245.1,0.458,1.91
1.2,4.16,15.85,245.2,0.469,1.627
1.21,4.14,15.8,245.2,0.476,1.629
1.2,4.13,15.91,245.2,0.466,1.603
1.19,4.13,16.06,245.2,0.453,1.573
1.18,4.08,16.01,245.2,0.452,1.564
1.18,4.1,15.96,245.2,0.455,1.582
1.19,4.11,16.01,245.2,0.456,1.575
1.2,4.11,15.96,245.2,0.463,1.585
1.19,4.12,16.01,245.2,0.456,1.579
1.19,4.1,16.06,245.2,0.453,1.562
1.19,4.09,16.01,245.2,0.456,1.568
1.19,4.09,15.91,245.2,0.462,1.588
1.19,4.12,15.91,245.2,0.462,1.599
1.19,4.11,15.91,245.2,0.462,1.595
1.18,4.11,15.96,245.2,0.455,1.585
1.19,4.11,15.91,245.2,0.462,1.595
1.2,4.13,15.85,245.2,0.469,1.615
1.2,4.13,15.96,245.2,0.463,1.593
1.2,4.13,15.96,245.2,0.463,1.593
1.18,4.13,16.06,245.2,0.45,1.573
0.87,4.36,15.91,250,0.338,1.692
0.88,4.35,15.85,250,0.344,1.701
0.88,4.34,16.01,250,0.337,1.664
0.89,4.34,15.96,250,0.343,1.674
0.9,4.37,15.91,250,0.349,1.696
0.9,4.37,15.96,250,0.347,1.686
0.91,4.4,15.96,250,0.351,1.697
0.91,4.4,15.96,250,0.351,1.697
0.92,4.39,15.85,250,0.36,1.717
0.92,4.39,15.74,250,0.365,1.741
0.92,4.41,15.85,250,0.36,1.725
0.92,4.41,15.8,250,0.362,1.736
0.9,4.37,15.8,250,0.354,1.72
0.9,4.36,15.91,250,0.349,1.692
0.91,4.41,15.8,250,0.358,1.736
0.93,4.41,15.69,250,0.371,1.76
0.94,4.47,15.8,250,0.37,1.759
0.94,4.48,15.85,250,0.368,1.752
0.93,4.45,15.85,250,0.364,1.74
0.92,4.45,15.96,250,0.355,1.717
0.64,4,14.19,250.2,0.315,1.969
0.64,4.01,14.13,250.2,0.318,1.99
0.64,4.01,14.13,250.2,0.318,1.99
0.64,4.01,14.19,250.2,0.315,1.973
0.64,3.99,14.19,250.2,0.315,1.964
0.63,3.94,14.25,250.2,0.307,1.923
0.63,3.94,14.13,250.2,0.313,1.956
0.63,3.97,14.13,250.2,0.313,1.97
0.64,3.97,14.13,250.2,0.318,1.97
0.63,3.98,14.13,250.2,0.313,1.975
0.63,3.98,14.13,250.2,0.313,1.975
0.63,3.99,14.01,250.2,0.318,2.014
0.64,3.98,13.95,250.2,0.326,2.027
0.64,4,14.07,250.2,0.32,2.002
0.64,4,14.13,250.2,0.318,1.985
0.64,3.98,14.25,250.2,0.312,1.942
0.63,3.94,14.31,250.2,0.305,1.907
0.62,3.93,14.25,250.2,0.303,1.918
0.63,3.93,14.19,250.2,0.31,1.934
0.63,3.97,14.13,250.2,0.313,1.97
0.61,4.57,15.91,254.8,0.237,1.774
0.61,4.58,15.8,254.8,0.24,1.803
0.61,4.57,15.69,254.8,0.243,1.824
0.61,4.57,15.74,254.8,0.242,1.812
0.61,4.57,15.8,254.8,0.24,1.799
0.61,4.6,15.69,254.8,0.243,1.836
0.61,4.58,15.8,254.8,0.24,1.803
0.61,4.54,15.74,254.8,0.242,1.801
0.6,4.54,15.85,254.8,0.235,1.776
0.6,4.51,15.85,254.8,0.235,1.764
0.6,4.52,15.74,254.8,0.238,1.793
0.61,4.56,15.69,254.8,0.243,1.82
0.61,4.56,15.8,254.8,0.24,1.795
0.61,4.56,15.96,254.8,0.235,1.759
0.6,4.53,15.96,254.8,0.231,1.747
0.61,4.58,15.85,254.8,0.239,1.791
0.6,4.58,15.8,254.8,0.236,1.803
0.6,4.55,15.8,254.8,0.236,1.791
0.6,4.53,15.8,254.8,0.236,1.783
0.6,4.56,15.8,254.8,0.236,1.795
0.37,4.11,14.19,255.2,0.182,2.023
0.38,4.13,14.19,255.2,0.187,2.033
0.37,4.13,14.25,255.2,0.181,2.015
0.37,4.15,14.19,255.2,0.182,2.042
0.37,4.11,14.25,255.2,0.181,2.006
0.37,4.12,14.25,255.2,0.181,2.011
0.37,4.12,14.19,255.2,0.182,2.028
0.37,4.13,14.19,255.2,0.182,2.033
0.37,4.13,14.37,255.2,0.178,1.982
0.37,4.11,14.19,255.2,0.182,2.023
0.38,4.11,14.13,255.2,0.189,2.04
0.36,4.14,14.31,255.2,0.174,2.003
0.36,4.12,14.19,255.2,0.177,2.028
0.37,4.14,14.19,255.2,0.182,2.037
0.37,4.14,14.19,255.2,0.182,2.037
0.37,4.1,14.19,255.2,0.182,2.018
0.37,4.09,14.13,255.2,0.184,2.03
0.36,4.07,14.13,255.2,0.179,2.02
0.36,4.07,14.13,255.2,0.179,2.02
0.36,4.06,14.13,255.2,0.179,2.015
0.25,4.7,16.06,259.9,0.095,1.79
0.26,4.72,15.85,259.9,0.102,1.846
0.26,4.75,15.91,259.9,0.101,1.844
0.26,4.76,15.91,259.9,0.101,1.848
0.25,4.76,15.85,259.9,0.098,1.862
0.25,4.76,15.8,259.9,0.098,1.873
0.26,4.73,15.85,259.9,0.102,1.85
0.26,4.78,15.8,259.9,0.102,1.881
0.26,4.74,15.91,259.9,0.101,1.84
0.26,4.74,15.91,259.9,0.101,1.84
0.26,4.75,15.8,259.9,0.102,1.87
0.26,4.76,15.96,259.9,0.1,1.836
0.26,4.77,15.96,259.9,0.1,1.84
0.26,4.77,15.85,259.9,0.102,1.866
0.26,4.78,15.85,259.9,0.102,1.87
0.26,4.74,15.85,259.9,0.102,1.854
0.26,4.73,15.8,259.9,0.102,1.862
0.26,4.73,15.91,259.9,0.101,1.836
0.26,4.71,15.85,259.9,0.102,1.842
0.26,4.69,16.01,259.9,0.1,1.798
0.07,4.1,14.13,259.9,0.035,2.035
0.07,4.11,14.13,259.9,0.035,2.04
0.08,4.11,14.07,259.9,0.04,2.057
0.07,4.13,14.07,259.9,0.035,2.067
0.07,4.14,14.13,259.9,0.035,2.055
0.08,4.19,14.07,259.9,0.04,2.097
0.08,4.19,14.13,259.9,0.04,2.08
0.08,4.16,14.13,259.9,0.04,2.065
0.08,4.14,14.13,259.9,0.04,2.055
0.08,4.19,14.19,259.9,0.039,2.062
0.08,4.19,14.19,259.9,0.039,2.062
0.08,4.18,14.07,259.9,0.04,2.092
0.08,4.16,14.01,259.9,0.04,2.1
0.08,4.18,14.13,259.9,0.04,2.075
0.08,4.18,14.19,259.9,0.039,2.057
0.08,4.21,14.13,259.9,0.04,2.09
0.08,4.22,14.13,259.9,0.04,2.095
0.08,4.24,14.13,259.9,0.04,2.104
0.09,4.24,14.19,259.9,0.044,2.087
0.09,4.22,14.19,259.9,0.044,2.077
-0.12,4.79,15.85,264.9,-0.047,1.873
-0.12,4.82,15.8,264.9,-0.047,1.897
-0.11,4.82,15.91,264.9,-0.043,1.871
-0.11,4.78,16.01,264.9,-0.042,1.832
-0.11,4.78,15.85,264.9,-0.043,1.87
-0.11,4.76,15.85,264.9,-0.043,1.862
-0.12,4.76,15.8,264.9,-0.047,1.873
-0.12,4.8,15.74,264.9,-0.048,1.904
-0.12,4.81,15.8,264.9,-0.047,1.893
-0.12,4.84,15.85,264.9,-0.047,1.893
-0.11,4.84,15.91,264.9,-0.043,1.879
-0.11,4.83,15.85,264.9,-0.043,1.889
-0.11,4.83,16.01,264.9,-0.042,1.851
-0.12,4.78,16.01,264.9,-0.046,1.832
-0.12,4.78,16.06,264.9,-0.046,1.821
-0.12,4.78,15.91,264.9,-0.047,1.855
-0.12,4.74,16.01,264.9,-0.046,1.817
-0.12,4.74,16.12,264.9,-0.045,1.792
-0.12,4.74,16.12,264.9,-0.045,1.792
-0.12,4.73,16.06,264.9,-0.046,1.802
-0.25,4.15,14.13,265,-0.124,2.06
-0.25,4.15,14.13,265,-0.124,2.06
-0.25,4.24,14.19,265,-0.123,2.087
-0.25,4.21,14.43,265,-0.119,2.004
-0.25,4.18,14.31,265,-0.121,2.023
-0.25,4.18,14.13,265,-0.124,2.075
-0.25,4.18,14.07,265,-0.125,2.092
-0.25,4.13,14.19,265,-0.123,2.033
-0.25,4.15,14.31,265,-0.121,2.008
-0.25,4.15,14.25,265,-0.122,2.025
-0.25,4.19,14.25,265,-0.122,2.045
-0.25,4.21,14.25,265,-0.122,2.055
-0.25,4.24,14.25,265,-0.122,2.069
-0.25,4.24,14.19,265,-0.123,2.087
-0.25,4.21,14.25,265,-0.122,2.055
-0.25,4.17,14.13,265,-0.124,2.07
-0.25,4.13,14.01,265,-0.126,2.085
-0.25,4.13,14.01,265,-0.126,2.085
-0.25,4.13,14.07,265,-0.125,2.067
-0.25,4.16,14.01,265,-0.126,2.1
-0.48,4.81,15.91,269.9,-0.186,1.867
-0.47,4.84,15.96,269.9,-0.181,1.867
-0.47,4.8,15.96,269.9,-0.181,1.852
-0.47,4.78,15.85,269.9,-0.184,1.87
-0.48,4.74,15.96,269.9,-0.185,1.828
-0.47,4.74,15.91,269.9,-0.182,1.84
-0.47,4.8,15.85,269.9,-0.184,1.877
-0.48,4.85,15.85,269.9,-0.188,1.897
-0.48,4.88,15.91,269.9,-0.186,1.894
-0.48,4.88,15.96,269.9,-0.185,1.882
-0.48,4.87,15.91,269.9,-0.186,1.89
-0.48,4.87,16.17,269.9,-0.18,1.83
-0.48,4.84,16.22,269.9,-0.179,1.808
-0.48,4.84,16.12,269.9,-0.181,1.83
-0.48,4.81,15.96,269.9,-0.185,1.855
-0.47,4.79,15.91,269.9,-0.182,1.859
-0.47,4.81,15.96,269.9,-0.181,1.855
-0.48,4.81,15.96,269.9,-0.185,1.855
-0.48,4.86,15.91,269.9,-0.186,1.886
-0.48,4.92,15.96,269.9,-0.185,1.898
-0.63,4.1,14.31,270.1,-0.305,1.984
-0.63,4.13,14.19,270.1,-0.31,2.033
-0.63,4.09,14.37,270.1,-0.302,1.963
-0.63,4.09,14.31,270.1,-0.305,1.979
-0.63,4.05,14.37,270.1,-0.302,1.944
-0.63,4.06,14.25,270.1,-0.307,1.981
-0.63,4.06,14.31,270.1,-0.305,1.965
-0.63,4.07,14.37,270.1,-0.302,1.953
-0.63,4.07,14.31,270.1,-0.305,1.97
-0.63,4.08,14.13,270.1,-0.313,2.025
-0.63,4.08,14.13,270.1,-0.313,2.025
-0.63,4.07,14.31,270.1,-0.305,1.97
-0.63,4.07,14.31,270.1,-0.305,1.97
-0.63,4.07,14.37,270.1,-0.302,1.953
-0.63,4.07,14.25,270.1,-0.307,1.986
-0.63,4.09,14.31,270.1,-0.305,1.979
-0.63,4.09,14.31,270.1,-0.305,1.979
-0.63,4.11,14.31,270.1,-0.305,1.989
-0.64,4.11,14.37,270.1,-0.307,1.972
-0.64,4.1,14.31,270.1,-0.31,1.984
-0.88,3.83,14.07,275.1,-0.441,1.917
-0.88,3.83,14.01,275.1,-0.444,1.934
-0.88,3.83,13.95,275.1,-0.448,1.95
-0.89,3.83,13.95,275.1,-0.453,1.95
-0.88,3.78,13.89,275.1,-0.452,1.942
-0.87,3.78,14.01,275.1,-0.439,1.908
-0.87,3.79,14.13,275.1,-0.432,1.881
-0.88,3.78,14.19,275.1,-0.433,1.86
-0.86,3.73,14.13,275.1,-0.427,1.851
-0.86,3.73,14.07,275.1,-0.43,1.867
-0.86,3.75,14.07,275.1,-0.43,1.877
-0.86,3.75,13.95,275.1,-0.438,1.91
-0.87,3.77,13.89,275.1,-0.447,1.936
-0.87,3.77,13.89,275.1,-0.447,1.936
-0.87,3.78,14.07,275.1,-0.435,1.892
-0.88,3.79,14.07,275.1,-0.441,1.897
-0.87,3.72,13.95,275.1,-0.443,1.894
-0.87,3.72,14.07,275.1,-0.435,1.862
-0.87,3.73,14.19,275.1,-0.428,1.836
-0.86,3.71,14.31,275.1,-0.416,1.795
-0.81,4.52,15.91,275.2,-0.314,1.755
-0.82,4.61,15.74,275.2,-0.325,1.828
-0.83,4.61,15.74,275.2,-0.329,1.828
-0.83,4.61,15.8,275.2,-0.327,1.814
-0.83,4.62,15.91,275.2,-0.322,1.793
-0.82,4.54,16.06,275.2,-0.312,1.73
-0.81,4.51,15.85,275.2,-0.317,1.764
-0.81,4.51,15.85,275.2,-0.317,1.764
-0.81,4.54,15.85,275.2,-0.317,1.776
-0.81,4.58,15.85,275.2,-0.317,1.791
-0.82,4.57,15.8,275.2,-0.323,1.799
-0.81,4.57,15.8,275.2,-0.319,1.799
-0.81,4.55,15.85,275.2,-0.317,1.78
-0.82,4.56,15.85,275.2,-0.321,1.783
-0.82,4.54,15.8,275.2,-0.323,1.787
-0.81,4.54,15.74,275.2,-0.321,1.801
-0.81,4.54,15.8,275.2,-0.319,1.787
-0.82,4.57,15.96,275.2,-0.316,1.763
-0.82,4.59,15.91,275.2,-0.318,1.782
-0.82,4.59,15.8,275.2,-0.323,1.807
-1.11,4.45,15.8,279.9,-0.437,1.751
-1.11,4.39,15.74,279.9,-0.44,1.741
-1.1,4.39,15.91,279.9,-0.427,1.704
-1.11,4.44,15.85,279.9,-0.434,1.737
-1.11,4.46,15.8,279.9,-0.437,1.755
-1.1,4.41,15.85,279.9,-0.43,1.725
-1.1,4.41,15.91,279.9,-0.427,1.712
-1.1,4.4,15.85,279.9,-0.43,1.721
-1.1,4.39,15.85,279.9,-0.43,1.717
-1.1,4.45,15.85,279.9,-0.43,1.74
-1.11,4.45,15.91,279.9,-0.431,1.727
-1.12,4.45,16.01,279.9,-0.429,1.706
-1.12,4.49,15.91,279.9,-0.435,1.743
-1.12,4.49,15.91,279.9,-0.435,1.743
-1.12,4.49,15.96,279.9,-0.432,1.732
-1.11,4.48,15.91,279.9,-0.431,1.739
-1.11,4.43,15.96,279.9,-0.428,1.709
-1.1,4.42,15.96,279.9,-0.424,1.705
-1.1,4.42,15.91,279.9,-0.427,1.716
-1.11,4.45,15.85,279.9,-0.434,1.74
-1.15,3.65,14.01,280.3,-0.581,1.843
-1.14,3.61,14.01,280.3,-0.576,1.823
-1.13,3.6,14.01,280.3,-0.571,1.818
-1.12,3.6,14.01,280.3,-0.565,1.818
-1.12,3.59,14.13,280.3,-0.556,1.782
-1.12,3.58,14.19,280.3,-0.551,1.762
-1.12,3.58,14.07,280.3,-0.561,1.792
-1.13,3.58,14.07,280.3,-0.566,1.792
-1.13,3.61,14.07,280.3,-0.566,1.807
-1.13,3.64,14.01,280.3,-0.571,1.838
-1.15,3.67,14.01,280.3,-0.581,1.853
-1.15,3.67,13.95,280.3,-0.586,1.869
-1.15,3.7,14.07,280.3,-0.576,1.852
-1.16,3.68,14.13,280.3,-0.576,1.826
-1.15,3.67,14.07,280.3,-0.576,1.837
-1.15,3.67,14.13,280.3,-0.571,1.822
-1.15,3.65,14.07,280.3,-0.576,1.827
