F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
5.47,5.09,27.57,209.8,0.7,0.65
6.12,6.21,28.13,210.2,0.76,0.771
6.12,6.21,27.92,210.2,0.771,0.783
6.1,6.19,27.95,210.2,0.767,0.779
6.06,6.13,27.92,210.2,0.764,0.773
6.03,6.13,28.01,210.2,0.755,0.768
6.03,6.19,27.92,210.2,0.76,0.78
6.06,6.18,27.89,210.2,0.765,0.781
6.04,6.17,27.8,210.2,0.768,0.784
6.04,6.17,28.01,210.2,0.756,0.773
6.04,6.19,28.19,210.2,0.747,0.765
6.07,6.22,28.07,210.2,0.757,0.776
6.1,6.23,27.98,210.2,0.766,0.782
6.1,6.23,27.98,210.2,0.766,0.782
6.1,6.24,27.74,210.2,0.779,0.797
6.09,6.25,27.4,210.2,0.797,0.818
6.11,6.25,27.61,210.2,0.788,0.806
6.11,6.25,27.98,210.2,0.767,0.784
6.11,6.26,28.01,210.2,0.765,0.784
6.12,6.27,27.98,210.2,0.768,0.787
6.15,6.3,27.77,210.2,0.784,0.803
6.03,6.46,27.75,214.5,0.76,0.82
6.05,6.47,27.81,214.5,0.76,0.82
6.04,6.45,27.81,214.5,0.76,0.81
6.04,6.45,27.66,214.5,0.77,0.82
6.04,6.46,27.66,214.5,0.77,0.82
6.05,6.47,27.75,214.5,0.77,0.82
6.05,6.47,27.84,214.5,0.76,0.81
6.04,6.47,27.57,214.5,0.77,0.83
6.04,6.46,27.6,214.5,0.77,0.83
6.02,6.43,27.69,214.5,0.76,0.82
6.02,6.46,27.78,214.5,0.76,0.82
6.04,6.46,27.72,214.5,0.77,0.82
6.04,6.45,27.72,214.5,0.77,0.82
6.03,6.45,27.63,214.5,0.77,0.82
6.03,6.45,27.6,214.5,0.77,0.82
6.01,6.43,27.69,214.5,0.76,0.82
6.03,6.46,27.69,214.5,0.77,0.82
6.05,6.46,27.57,214.5,0.78,0.83
6.05,6.47,27.51,214.5,0.78,0.83
6.06,6.48,27.6,214.5,0.78,0.83
6.51,7.74,28.04,215,0.814,0.967
6.51,7.75,27.98,215,0.817,0.973
6.51,7.73,27.98,215,0.817,0.97
6.49,7.74,28.01,215,0.813,0.969
6.51,7.74,27.86,215,0.824,0.98
6.51,7.74,27.89,215,0.822,0.978
6.51,7.76,27.8,215,0.828,0.987
6.48,7.71,27.71,215,0.829,0.987
6.49,7.71,27.83,215,0.823,0.978
6.49,7.74,28.04,215,0.811,0.967
6.53,7.76,28.1,215,0.813,0.966
6.5,7.75,28.1,215,0.809,0.964
6.52,7.75,28.07,215,0.813,0.966
6.52,7.77,28.1,215,0.811,0.967
6.52,7.8,27.98,215,0.818,0.979
6.56,7.82,28.04,215,0.82,0.977
6.58,7.82,28.07,215,0.821,0.975
6.58,7.83,27.92,215,0.829,0.987
6.57,7.82,28.07,215,0.819,0.975
6.56,7.81,28.1,215,0.816,0.972
6.31,8,27.75,219.9,0.8,1.01
6.33,7.99,27.72,219.9,0.8,1.01
6.33,8,27.81,219.9,0.8,1.01
6.32,8,27.81,219.9,0.8,1.01
6.3,7.99,27.84,219.9,0.79,1
6.3,7.97,27.81,219.9,0.79,1
6.29,7.98,27.72,219.9,0.8,1.01
6.27,7.98,27.78,219.9,0.79,1.01
6.26,7.96,27.9,219.9,0.78,1
6.26,7.95,27.78,219.9,0.79,1
6.3,8,27.78,219.9,0.8,1.01
6.34,8,27.93,219.9,0.79,1
6.32,8.01,27.96,219.9,0.79,1
6.32,8.01,27.75,219.9,0.8,1.01
6.31,7.98,27.57,219.9,0.81,1.02
6.3,7.98,27.57,219.9,0.81,1.02
6.29,7.96,27.66,219.9,0.8,1.01
6.29,7.98,27.78,219.9,0.79,1.01
6.3,7.97,27.78,219.9,0.8,1.01
6.33,7.97,27.72,219.9,0.8,1.01
6.58,9.28,28.25,220.1,0.81,1.143
6.61,9.31,28.01,220.1,0.828,1.166
6.61,9.31,28.13,220.1,0.821,1.156
6.6,9.28,28.28,220.1,0.811,1.14
6.6,9.27,28.19,220.1,0.816,1.146
6.6,9.32,28.37,220.1,0.806,1.138
6.67,9.32,28.52,220.1,0.806,1.126
6.61,9.33,28.52,220.1,0.798,1.127
6.61,9.28,28.46,220.1,0.802,1.126
6.56,9.18,28.43,220.1,0.797,1.116
6.51,9.18,28.58,220.1,0.783,1.104
6.53,9.19,28.49,220.1,0.79,1.112
6.53,9.19,28.34,220.1,0.799,1.124
6.52,9.17,28.31,220.1,0.799,1.124
6.54,9.17,28.25,220.1,0.805,1.129
6.57,9.22,28.01,220.1,0.823,1.155
6.57,9.27,27.95,220.1,0.826,1.166
6.58,9.26,27.86,220.1,0.833,1.172
6.62,9.26,28.13,220.1,0.822,1.15
6.63,9.31,28.04,220.1,0.829,1.163
6.27,9.39,27.63,224.9,0.8,1.2
6.24,9.33,27.75,224.9,0.79,1.18
6.25,9.37,27.63,224.9,0.8,1.2
6.26,9.38,27.63,224.9,0.8,1.2
6.28,9.38,27.78,224.9,0.79,1.18
6.28,9.42,27.72,224.9,0.8,1.19
6.29,9.43,27.69,224.9,0.8,1.2
6.3,9.38,27.81,224.9,0.79,1.18
6.26,9.38,27.84,224.9,0.79,1.18
6.26,9.35,27.93,224.9,0.78,1.17
6.23,9.34,27.84,224.9,0.78,1.17
6.22,9.31,27.69,224.9,0.79,1.18
6.21,9.31,27.6,224.9,0.79,1.19
6.21,9.34,27.75,224.9,0.79,1.18
6.26,9.36,27.84,224.9,0.79,1.18
6.25,9.35,27.81,224.9,0.79,1.18
6.28,9.35,27.81,224.9,0.79,1.18
6.28,9.38,27.66,224.9,0.8,1.19
6.27,9.41,27.57,224.9,0.8,1.21
6.3,9.39,27.6,224.9,0.81,1.2
6.36,10.41,27.77,225,0.81,1.326
6.28,10.4,27.58,225,0.811,1.343
6.29,10.4,27.68,225,0.807,1.334
6.28,10.4,27.49,225,0.817,1.352
6.28,10.39,27.65,225,0.807,1.335
6.23,10.33,27.68,225,0.799,1.325
6.2,10.31,27.65,225,0.797,1.325
6.22,10.31,27.68,225,0.798,1.322
6.22,10.38,27.71,225,0.796,1.328
6.26,10.47,27.74,225,0.799,1.337
6.34,10.56,27.68,225,0.813,1.354
6.33,10.56,27.92,225,0.798,1.331
6.33,10.6,27.68,225,0.812,1.359
6.37,10.69,27.95,225,0.801,1.345
6.44,10.68,28.46,225,0.781,1.296
6.45,10.68,28.16,225,0.799,1.323
6.45,10.73,28.1,225,0.803,1.335
6.44,10.73,28.4,225,0.785,1.307
6.44,10.73,28.37,225,0.786,1.31
6.42,10.71,28.31,225,0.787,1.313
5.96,10.62,27.72,229.9,0.76,1.35
5.92,10.62,27.54,229.9,0.76,1.36
5.92,10.59,27.6,229.9,0.76,1.35
5.92,10.58,27.51,229.9,0.76,1.36
5.93,10.58,27.57,229.9,0.76,1.36
5.93,10.58,27.54,229.9,0.76,1.36
5.96,10.65,27.51,229.9,0.77,1.37
5.98,10.65,27.63,229.9,0.76,1.36
5.96,10.65,27.75,229.9,0.75,1.35
5.96,10.61,27.57,229.9,0.76,1.36
5.93,10.55,27.51,229.9,0.76,1.36
5.86,10.41,27.72,229.9,0.74,1.32
5.88,10.41,27.72,229.9,0.75,1.32
5.88,10.47,27.66,229.9,0.75,1.33
5.87,10.43,27.72,229.9,0.74,1.32
5.87,10.5,27.78,229.9,0.74,1.33
5.88,10.5,27.72,229.9,0.75,1.33
5.88,10.46,27.6,229.9,0.75,1.34
5.88,10.52,27.63,229.9,0.75,1.34
5.91,10.6,27.69,229.9,0.75,1.35
5.94,11.76,27.95,230.2,0.747,1.479
5.93,11.78,28.04,230.2,0.741,1.472
5.89,11.71,28.13,230.2,0.731,1.454
5.84,11.71,27.83,230.2,0.741,1.486
5.84,11.65,27.98,230.2,0.733,1.462
5.8,11.67,28.1,230.2,0.722,1.452
5.86,11.85,27.92,230.2,0.739,1.494
5.86,11.85,27.86,230.2,0.742,1.5
5.86,11.82,27.83,230.2,0.743,1.5
5.91,11.87,27.71,230.2,0.756,1.519
5.9,11.84,27.58,230.2,0.762,1.529
5.88,11.84,27.61,230.2,0.758,1.526
5.88,11.86,28.13,230.2,0.73,1.473
5.86,11.83,28.25,230.2,0.721,1.456
5.92,11.92,28.16,230.2,0.734,1.477
5.9,11.92,28.19,230.2,0.729,1.474
5.9,11.96,28.04,230.2,0.737,1.495
5.93,11.99,27.86,230.2,0.751,1.518
5.94,12,28.1,230.2,0.739,1.493
5.93,12,28.1,230.2,0.738,1.493
5.53,11.87,27.75,234.8,0.7,1.5
5.56,11.88,27.72,234.8,0.7,1.51
5.57,11.87,27.69,234.8,0.71,1.51
5.54,11.87,27.66,234.8,0.71,1.51
5.54,11.78,27.81,234.8,0.7,1.48
5.49,11.76,27.81,234.8,0.69,1.48
5.47,11.78,27.69,234.8,0.7,1.5
5.53,11.78,27.63,234.8,0.71,1.5
5.53,11.89,27.84,234.8,0.7,1.49
5.55,11.78,27.9,234.8,0.69,1.47
5.45,11.75,27.84,234.8,0.69,1.48
5.49,11.75,27.69,234.8,0.7,1.49
5.49,11.74,27.69,234.8,0.7,1.49
5.48,11.77,27.51,234.8,0.71,1.52
5.51,11.86,27.48,234.8,0.71,1.53
5.51,11.86,27.42,234.8,0.71,1.54
5.51,11.83,27.42,234.8,0.71,1.53
5.54,11.87,27.63,234.8,0.71,1.51
5.51,11.78,27.66,234.8,0.7,1.5
5.52,11.78,27.66,234.8,0.7,1.5
5.22,12.77,27.86,235,0.661,1.617
5.23,12.79,27.92,235,0.659,1.612
5.19,12.79,27.95,235,0.653,1.609
5.14,12.69,27.83,235,0.652,1.61
5.14,12.67,27.89,235,0.649,1.6
5.12,12.72,27.95,235,0.644,1.6
5.17,12.72,27.92,235,0.652,1.603
5.15,12.64,27.8,235,0.655,1.607
5.15,12.78,27.92,235,0.649,1.611
5.2,12.78,28.04,235,0.65,1.597
5.2,12.78,27.92,235,0.655,1.611
5.18,12.76,27.71,235,0.663,1.633
5.18,12.85,27.61,235,0.668,1.656
5.25,12.94,27.8,235,0.667,1.645
5.21,12.94,27.71,235,0.667,1.656
5.15,12.84,27.65,235,0.662,1.65
5.15,12.79,27.43,235,0.673,1.67
5.2,12.81,27.46,235,0.678,1.669
5.16,12.81,27.58,235,0.667,1.655
5.12,12.67,27.83,235,0.65,1.607
4.77,12.85,27.51,240,0.61,1.65
4.72,12.88,27.42,240,0.61,1.67
4.79,12.96,27.45,240,0.62,1.68
4.81,12.96,27.51,240,0.62,1.67
4.81,13,27.57,240,0.62,1.67
4.81,13,27.51,240,0.62,1.67
4.82,13.01,27.45,240,0.62,1.68
4.79,13.01,27.48,240,0.62,1.68
4.79,12.92,27.57,240,0.61,1.66
4.79,12.99,27.48,240,0.62,1.68
4.8,12.94,27.51,240,0.62,1.67
4.74,12.94,27.54,240,0.61,1.66
4.74,12.88,27.6,240,0.61,1.65
4.74,12.89,27.51,240,0.61,1.66
4.74,12.8,27.48,240,0.61,1.65
4.71,12.8,27.54,240,0.61,1.64
4.71,12.72,27.63,240,0.6,1.62
4.71,12.81,27.48,240,0.61,1.65
4.76,12.9,27.38,240,0.62,1.68
4.74,12.9,27.6,240,0.61,1.65
4.52,14.25,28.04,240,0.565,1.781
4.52,14.25,27.92,240,0.57,1.796
4.52,14.16,27.92,240,0.57,1.785
4.53,14.25,28.19,240,0.56,1.762
4.56,14.34,28.22,240,0.563,1.769
4.58,14.34,28.07,240,0.571,1.788
4.58,14.26,28.37,240,0.559,1.741
4.53,14.17,28.4,240,0.552,1.726
4.51,14.22,28.31,240,0.553,1.743
4.51,14.22,27.92,240,0.568,1.792
4.51,14.28,27.95,240,0.567,1.796
4.53,14.2,28.19,240,0.56,1.756
4.5,14.27,28.13,240,0.559,1.772
4.5,14.27,28.07,240,0.561,1.78
4.5,14.2,28.19,240,0.556,1.756
4.5,14.2,28.19,240,0.556,1.756
4.5,14.21,28.19,240,0.556,1.757
4.56,14.21,28.01,240,0.571,1.78
4.56,14.33,28.1,240,0.567,1.783
4.59,14.39,28.37,240,0.56,1.757
4.06,14.04,27.78,244.8,0.51,1.77
4.11,14.11,27.57,244.8,0.53,1.81
4.11,14.23,27.66,244.8,0.52,1.81
4.11,14.19,27.75,244.8,0.52,1.8
4.11,14.17,27.75,244.8,0.52,1.79
4.1,14.17,27.75,244.8,0.52,1.79
4.1,14.2,27.87,244.8,0.51,1.78
4.1,14.12,27.96,244.8,0.51,1.76
4.07,14.02,28.08,244.8,0.5,1.73
4.03,14.02,28.08,244.8,0.5,1.73
4.03,14.05,27.93,244.8,0.5,1.75
4.08,14.12,27.93,244.8,0.51,1.76
4.08,14.08,28.17,244.8,0.5,1.73
4.04,14.08,28.05,244.8,0.5,1.74
4.04,14.02,27.78,244.8,0.51,1.77
4.01,13.85,28.11,244.8,0.49,1.71
4.03,14.05,28.05,244.8,0.5,1.74
4.07,14.05,27.78,244.8,0.51,1.77
4.07,14.15,27.78,244.8,0.51,1.79
4.09,14.14,27.96,244.8,0.51,1.76
3.46,14.93,28.13,245.1,0.43,1.854
3.46,14.89,28.16,245.1,0.429,1.845
3.48,14.99,28.22,245.1,0.429,1.849
3.5,14.99,27.77,245.1,0.446,1.91
3.5,14.97,27.92,245.1,0.441,1.887
3.48,14.92,28.19,245.1,0.43,1.845
3.48,14.94,28.28,245.1,0.428,1.835
3.5,14.94,28.22,245.1,0.432,1.843
3.5,14.99,28.04,245.1,0.437,1.873
3.53,15.08,27.83,245.1,0.448,1.913
3.52,15.01,28.22,245.1,0.434,1.852
3.52,15.01,27.92,245.1,0.444,1.892
3.52,15.11,27.49,245.1,0.458,1.965
3.53,15.12,27.95,245.1,0.444,1.902
3.5,15.12,28.01,245.1,0.438,1.894
3.51,15,27.71,245.1,0.449,1.919
3.51,15.11,27.77,245.1,0.447,1.925
3.52,15.17,28.04,245.1,0.44,1.896
3.54,15.17,27.98,245.1,0.444,1.904
3.51,15.02,27.92,245.1,0.442,1.893
3.1,14.9,27.54,249.8,0.4,1.91
3.11,14.89,27.72,249.8,0.39,1.89
3.11,14.97,27.72,249.8,0.39,1.9
3.07,14.79,27.78,249.8,0.39,1.87
3.08,14.82,27.9,249.8,0.39,1.85
3.04,14.82,27.9,249.8,0.38,1.85
3.04,14.75,27.69,249.8,0.39,1.87
3.05,14.78,27.48,249.8,0.39,1.91
3.08,14.82,27.42,249.8,0.4,1.92
3.07,14.82,27.45,249.8,0.4,1.92
3.07,14.86,27.32,249.8,0.4,1.94
3.07,14.77,27.51,249.8,0.4,1.9
3.05,14.75,27.72,249.8,0.39,1.87
3.06,14.75,27.84,249.8,0.38,1.85
3.06,14.79,27.78,249.8,0.39,1.87
3.08,14.82,27.9,249.8,0.39,1.85
3.09,14.88,27.87,249.8,0.39,1.87
3.09,14.88,27.87,249.8,0.39,1.87
3.09,14.83,27.72,249.8,0.39,1.88
3.07,14.78,27.54,249.8,0.39,1.9
2.46,15.87,27.83,250,0.312,2.013
2.46,15.75,27.77,250,0.313,2.007
2.42,15.56,28.1,250,0.301,1.936
2.4,15.52,28.1,250,0.299,1.931
2.39,15.52,28.07,250,0.298,1.935
2.39,15.58,28.1,250,0.297,1.939
2.43,15.58,28.07,250,0.303,1.943
2.41,15.56,28.1,250,0.3,1.936
2.4,15.56,28.04,250,0.3,1.945
2.4,15.41,28.16,250,0.297,1.909
2.38,15.41,28.28,250,0.292,1.893
2.4,15.62,28.31,250,0.294,1.915
2.43,15.62,28.22,250,0.3,1.927
2.43,15.75,28.4,250,0.296,1.919
2.46,15.79,28.46,250,0.298,1.915
2.47,15.8,28.25,250,0.304,1.945
2.46,15.8,28.19,250,0.304,1.954
2.46,15.83,28.01,250,0.308,1.983
2.49,15.94,28.1,250,0.31,1.984
2.49,15.88,28.19,250,0.308,1.963
1.93,15.51,27.6,255.1,0.25,1.98
1.94,15.52,27.72,255.1,0.25,1.97
1.96,15.55,27.72,255.1,0.25,1.97
1.93,15.55,27.87,255.1,0.24,1.95
1.93,15.47,27.75,255.1,0.24,1.96
1.93,15.44,27.84,255.1,0.24,1.94
1.93,15.42,27.69,255.1,0.25,1.96
1.92,15.42,27.57,255.1,0.25,1.98
1.92,15.36,27.69,255.1,0.24,1.95
1.91,15.26,27.72,255.1,0.24,1.93
1.92,15.33,27.69,255.1,0.24,1.95
1.92,15.33,27.72,255.1,0.24,1.94
1.92,15.41,27.81,255.1,0.24,1.94
1.92,15.37,27.78,255.1,0.24,1.94
1.91,15.31,27.75,255.1,0.24,1.94
1.92,15.31,27.75,255.1,0.24,1.94
1.92,15.41,27.84,255.1,0.24,1.94
1.93,15.42,27.72,255.1,0.24,1.96
1.92,15.39,27.78,255.1,0.24,1.94
1.92,15.39,27.66,255.1,0.24,1.96
1.25,16.42,28.28,255.1,0.154,2.017
1.24,16.42,28.34,255.1,0.152,2.009
1.24,16.4,28.1,255.1,0.154,2.041
1.24,16.26,28.28,255.1,0.152,1.998
1.23,16.27,28.16,255.1,0.152,2.016
1.23,16.27,27.98,255.1,0.154,2.042
1.22,16.29,28.19,255.1,0.151,2.014
1.22,16.32,28.13,255.1,0.151,2.026
1.24,16.34,28.07,255.1,0.155,2.038
1.24,16.34,28.01,255.1,0.155,2.046
1.24,16.31,28.07,255.1,0.155,2.034
1.24,16.36,27.98,255.1,0.156,2.053
1.25,16.43,28.22,255.1,0.154,2.027
1.24,16.43,28.19,255.1,0.153,2.031
1.24,16.42,28.34,255.1,0.152,2.009
1.24,16.38,28.16,255.1,0.154,2.03
1.24,16.33,28.34,255.1,0.152,1.998
1.23,16.33,28.4,255.1,0.15,1.989
1.24,16.31,28.07,255.1,0.155,2.034
1.24,16.33,27.65,255.1,0.159,2.099
0.79,15.56,27.72,260,0.1,1.97
0.78,15.69,27.69,260,0.1,1.99
0.78,15.75,27.81,260,0.1,1.98
0.77,15.74,27.87,260,0.1,1.97
0.77,15.74,27.63,260,0.1,2.01
0.77,15.71,27.6,260,0.1,2.01
0.77,15.72,27.48,260,0.1,2.03
0.77,15.72,27.54,260,0.1,2.02
0.76,15.66,27.75,260,0.1,1.98
0.76,15.66,27.72,260,0.1,1.99
0.76,15.6,27.57,260,0.1,2
0.76,15.6,27.35,260,0.1,2.03
0.78,15.64,27.35,260,0.1,2.04
0.78,15.81,27.38,260,0.1,2.05
0.79,15.91,27.48,260,0.1,2.05
0.79,15.91,27.51,260,0.1,2.05
0.78,15.84,27.6,260,0.1,2.03
0.78,15.86,27.48,260,0.1,2.05
0.78,15.84,27.29,260,0.1,2.07
0.79,15.84,27.17,260,0.1,2.09
0.08,16.57,28.19,260,0.01,2.049
0.08,16.62,28.31,260,0.01,2.038
0.06,16.56,28.25,260,0.007,2.039
0.05,16.55,28.46,260,0.006,2.008
0.04,16.55,28.46,260,0.005,2.008
0.04,16.56,28.25,260,0.005,2.039
0.04,16.59,28.31,260,0.005,2.034
0.04,16.6,28.52,260,0.005,2.005
0.04,16.6,28.34,260,0.005,2.031
0.04,16.64,28.31,260,0.005,2.04
0.03,16.55,28.43,260,0.004,2.012
0.03,16.57,28.25,260,0.004,2.04
0.03,16.57,28.4,260,0.004,2.019
0.03,16.57,28.37,260,0.004,2.023
0.03,16.55,28.4,260,0.004,2.016
0.03,16.42,28.4,260,0.004,2
0.04,16.42,28.16,260,0.005,2.035
0.04,16.58,28.07,260,0.005,2.068
0.03,16.52,28.1,260,0.004,2.056
0.04,16.56,28.13,260,0.005,2.056
-0.46,16.04,27.72,265.1,-0.06,2.03
-0.47,16.15,27.66,265.1,-0.06,2.06
-0.47,16.05,27.75,265.1,-0.06,2.03
-0.47,15.93,27.81,265.1,-0.06,2.01
-0.47,15.93,27.66,265.1,-0.06,2.03
-0.47,15.93,27.69,265.1,-0.06,2.02
-0.47,16.06,27.63,265.1,-0.06,2.05
-0.46,16.14,27.69,265.1,-0.06,2.05
-0.47,16.14,27.78,265.1,-0.06,2.04
-0.47,16.15,27.81,265.1,-0.06,2.03
-0.46,16.1,27.87,265.1,-0.06,2.02
-0.47,16,27.75,265.1,-0.06,2.02
-0.47,16,27.63,265.1,-0.06,2.04
-0.47,15.99,27.78,265.1,-0.06,2.02
-0.47,16.04,27.81,265.1,-0.06,2.02
-0.47,16.06,27.78,265.1,-0.06,2.03
-0.46,16.06,27.78,265.1,-0.06,2.03
-0.46,16.24,27.63,265.1,-0.06,2.07
-0.47,16.18,27.6,265.1,-0.06,2.07
-0.47,16.11,27.48,265.1,-0.06,2.08
-1.18,16.67,28.37,265.1,-0.144,2.035
-1.21,16.67,28.13,265.1,-0.15,2.07
-1.23,16.67,27.86,265.1,-0.156,2.11
-1.23,16.67,27.92,265.1,-0.155,2.101
-1.25,16.68,28.1,265.1,-0.156,2.076
-1.26,16.68,28.58,265.1,-0.152,2.006
-1.28,16.76,28.46,265.1,-0.155,2.033
-1.28,16.66,28.43,265.1,-0.156,2.025
-1.27,16.57,28.46,265.1,-0.154,2.01
-1.27,16.57,28.46,265.1,-0.154,2.01
-1.27,16.52,28.4,265.1,-0.155,2.012
-1.27,16.63,28.37,265.1,-0.155,2.03
-1.28,16.7,28.13,265.1,-0.159,2.074
-1.28,16.7,28.04,265.1,-0.16,2.087
-1.28,16.8,28.13,265.1,-0.159,2.086
-1.28,16.82,28.01,265.1,-0.16,2.106
-1.28,16.7,28.16,265.1,-0.159,2.069
-1.28,16.7,28.01,265.1,-0.16,2.091
-1.27,16.65,27.98,265.1,-0.159,2.09
-1.27,16.54,27.89,265.1,-0.16,2.089
-1.64,16.07,27.72,269.9,-0.21,2.04
-1.63,16.01,27.63,269.9,-0.21,2.04
-1.64,15.93,27.78,269.9,-0.21,2.01
-1.63,15.93,27.75,269.9,-0.21,2.02
-1.63,15.88,27.96,269.9,-0.2,1.98
-1.63,15.77,27.9,269.9,-0.2,1.97
-1.63,15.89,27.99,269.9,-0.2,1.98
-1.63,15.89,27.99,269.9,-0.2,1.98
-1.63,15.91,27.96,269.9,-0.2,1.98
-1.63,15.91,27.93,269.9,-0.2,1.99
-1.63,16.01,27.81,269.9,-0.21,2.02
-1.64,16.01,27.84,269.9,-0.21,2.01
-1.64,16,27.87,269.9,-0.21,2.01
-1.64,15.87,27.9,269.9,-0.21,1.99
-1.63,15.81,27.93,269.9,-0.2,1.97
-1.63,15.81,28.08,269.9,-0.2,1.95
-1.63,15.86,27.96,269.9,-0.2,1.98
-1.63,15.95,27.87,269.9,-0.2,2
-1.63,15.86,27.96,269.9,-0.2,1.98
-1.62,15.86,27.81,269.9,-0.2,2
-2.54,16.23,28.13,270.1,-0.315,2.015
-2.54,16.18,28.4,270.1,-0.309,1.971
-2.52,16.18,28.61,270.1,-0.302,1.942
-2.52,16.21,28.55,270.1,-0.304,1.954
-2.55,16.37,28.22,270.1,-0.315,2.02
-2.55,16.3,28.28,270.1,-0.313,2.003
-2.54,16.3,28.4,270.1,-0.309,1.986
-2.54,16.32,28.52,270.1,-0.307,1.971
-2.55,16.46,28.52,270.1,-0.308,1.988
-2.56,16.32,28.67,270.1,-0.306,1.951
-2.53,16.32,28.73,270.1,-0.301,1.943
-2.53,16.25,28.19,270.1,-0.313,2.009
-2.53,16.18,28.1,270.1,-0.315,2.013
-2.52,15.77,27.52,270.1,-0.327,2.046
-2.4,15.77,25.84,270.1,-0.353,2.321
-2.4,14.73,24.21,270.1,-0.402,2.469
-2.22,13.3,22.72,270.1,-0.423,2.532
-1.98,11.68,20.97,270.1,-0.442,2.61
-1.74,11.68,19.94,270.1,-0.43,2.886
-1.74,10.21,19.42,270.1,-0.453,2.66
-3.67,15.73,27.89,275.1,-0.464,1.987
-3.66,15.73,27.98,275.1,-0.459,1.974
-3.66,15.56,28.34,275.1,-0.448,1.904
-3.64,15.56,28.46,275.1,-0.442,1.888
-3.63,15.6,28.16,275.1,-0.45,1.933
-3.62,15.6,28.28,275.1,-0.445,1.917
-3.62,15.42,28.04,275.1,-0.452,1.927
-3.61,15.48,27.95,275.1,-0.454,1.947
-3.62,15.57,27.98,275.1,-0.454,1.954
-3.63,15.57,27.86,275.1,-0.46,1.971
-3.63,15.48,27.92,275.1,-0.458,1.951
-3.62,15.44,28.28,275.1,-0.445,1.897
-3.6,15.52,28.16,275.1,-0.446,1.923
-3.63,15.52,28.1,275.1,-0.452,1.931
-3.63,15.52,28.49,275.1,-0.439,1.879
-3.6,15.42,28.28,275.1,-0.442,1.894
-3.61,15.5,28.16,275.1,-0.447,1.921
-3.61,15.5,28.22,275.1,-0.445,1.912
-3.61,15.38,28.28,275.1,-0.444,1.89
-3.59,15.29,28.19,275.1,-0.444,1.89
-2.86,15.55,27.57,275.3,-0.37,1.99
-2.86,15.5,27.75,275.3,-0.36,1.96
-2.84,15.5,27.69,275.3,-0.36,1.97
-2.84,15.41,27.51,275.3,-0.37,1.98
-2.84,15.43,27.63,275.3,-0.36,1.97
-2.83,15.45,27.51,275.3,-0.36,1.99
-2.84,15.45,27.54,275.3,-0.36,1.98
-2.84,15.51,27.42,275.3,-0.37,2.01
-2.86,15.52,27.45,275.3,-0.37,2.01
-2.85,15.47,27.51,275.3,-0.37,1.99
-2.84,15.47,27.6,275.3,-0.36,1.98
-2.84,15.3,27.75,275.3,-0.36,1.94
-2.82,15.44,27.72,275.3,-0.36,1.96
-2.84,15.46,27.51,275.3,-0.37,1.99
-2.84,15.46,27.54,275.3,-0.36,1.99
-2.84,15.41,27.45,275.3,-0.37,1.99
-2.83,15.33,27.26,275.3,-0.37,2.01
-2.82,15.28,27.42,275.3,-0.37,1.98
-2.82,15.28,27.48,275.3,-0.36,1.97
-2.82,15.33,27.6,275.3,-0.36,1.96
-3.81,14.87,27.51,280,-0.49,1.91
-3.83,14.97,27.66,280,-0.49,1.91
-3.82,14.89,27.75,280,-0.48,1.88
-3.82,14.89,27.72,280,-0.48,1.89
-3.82,14.91,27.69,280,-0.49,1.89
-3.81,14.96,27.48,280,-0.49,1.93
-3.81,14.77,27.48,280,-0.49,1.91
-3.78,14.77,27.48,280,-0.49,1.91
-3.78,14.72,27.35,280,-0.49,1.92
-3.78,14.65,27.66,280,-0.48,1.87
-3.78,14.92,27.45,280,-0.49,1.93
-3.83,14.92,27.38,280,-0.5,1.94
-3.83,15,27.42,280,-0.5,1.94
-3.83,14.91,27.45,280,-0.5,1.93
-3.81,14.82,27.57,280,-0.49,1.9
-3.82,14.82,27.57,280,-0.49,1.9
-3.82,14.88,27.6,280,-0.49,1.9
-3.81,14.81,27.51,280,-0.49,1.91
-3.82,14.92,27.32,280,-0.5,1.95
-3.82,14.92,27.26,280,-0.5,1.96
-4.55,14.73,27.92,280,-0.574,1.857
-4.6,14.73,27.61,280,-0.593,1.899
-4.57,14.76,28.07,280,-0.57,1.841
-4.57,14.64,28.22,280,-0.564,1.806
-4.57,14.77,27.95,280,-0.575,1.858
-4.57,14.77,27.95,280,-0.575,1.858
-4.58,14.67,27.74,280,-0.585,1.873
-4.58,14.66,27.58,280,-0.592,1.894
-4.54,14.5,28.01,280,-0.569,1.816
-4.53,14.5,27.98,280,-0.569,1.82
-4.53,14.58,28.13,280,-0.562,1.81
-4.53,14.53,28.13,280,-0.562,1.804
-4.54,14.63,28.16,280,-0.563,1.813
-4.55,14.63,28.4,280,-0.554,1.782
-4.55,14.5,28.22,280,-0.561,1.789
-4.49,14.53,28.07,280,-0.56,1.812
-4.54,14.56,27.68,280,-0.582,1.867
-4.53,14.56,27.65,280,-0.582,1.871
-4.53,14.58,27.8,280,-0.576,1.854
-4.55,14.54,27.89,280,-0.575,1.837
-4.77,14.38,27.81,284.9,-0.6,1.81
-4.8,14.26,27.9,284.9,-0.6,1.78
-4.75,14.25,27.87,284.9,-0.6,1.79
-4.75,14.25,27.84,284.9,-0.6,1.79
-4.75,14.16,27.93,284.9,-0.59,1.77
